sku,nom,categorie,price,desc,currency,source,name_length,name_word_count,brand_detected,has_quantity,price_log,price_bucket,category_freq,is_premium_category
MYM-0018,al itkane thé al itkane 200g 9371,petit-dejeuner,13.9,al itkane thé al itkane 200g 9371,MAD,MyMarket,33,7,0,1,2.7013612129514133,low,0.07699711260827719,0
MYM-0019,sedra miel sedra 200g,petit-dejeuner,8.0,sedra miel sedra 200g,MAD,MyMarket,21,4,0,1,2.1972245773362196,low,0.07699711260827719,0
MYM-0020,lavazza 16 capsules espresso décaféiné crémeux dek intensité 7 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules espresso décaféiné crémeux dek intensité 7 lavazza a modo mio,MAD,MyMarket,81,13,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0021,lavazza 16 capsules café crema e gusto expresso intensité 12 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules café crema e gusto expresso intensité 12 lavazza a modo mio,MAD,MyMarket,79,14,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0022,lavazza 16 capsules café oro nero intensité 9 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules café oro nero intensité 9 lavazza a modo mio,MAD,MyMarket,64,12,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0023,lavazza 16 capsules café lungo dolce intensité 6 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules café lungo dolce intensité 6 lavazza a modo mio,MAD,MyMarket,67,12,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0001,lavazza 16 capsules café oro intensité 8 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules café oro intensité 8 lavazza a modo mio,MAD,MyMarket,59,11,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0002,00 dolce gusto 30 capsules cappuccino dolce gusto,petit-dejeuner,150.0,00 dolce gusto 30 capsules cappuccino dolce gusto,MAD,MyMarket,49,8,0,0,5.017279836814924,high,0.07699711260827719,0
MYM-0003,dolce gusto 30 capsules latte macchiato caramel dolce gusto,petit-dejeuner,150.0,dolce gusto 30 capsules latte macchiato caramel dolce gusto,MAD,MyMarket,59,9,0,0,5.017279836814924,high,0.07699711260827719,0
MYM-0004,lavazza 10 capsules café rossa notes de chocolat intensité 10 lavazza compatible machine nespresso,petit-dejeuner,48.0,lavazza 10 capsules café rossa notes de chocolat intensité 10 lavazza compatible machine nespresso,MAD,MyMarket,98,14,1,1,3.8918202981106265,medium,0.07699711260827719,0
MYM-0005,lavazza 10 capsules café oro intensité 8 lavazza compatible machine nespresso,petit-dejeuner,48.0,lavazza 10 capsules café oro intensité 8 lavazza compatible machine nespresso,MAD,MyMarket,77,11,1,1,3.8918202981106265,medium,0.07699711260827719,0
MYM-0006,lavazza 10 capsules café crema e gusto intensité 12 lavazza compatible machine nespresso,petit-dejeuner,48.0,lavazza 10 capsules café crema e gusto intensité 12 lavazza compatible machine nespresso,MAD,MyMarket,88,13,1,1,3.8918202981106265,medium,0.07699711260827719,0
MYM-0007,lavazza 10 capsules café espresso décaféiné intensité 7 lavazza compatible machine nespresso,petit-dejeuner,48.0,lavazza 10 capsules café espresso décaféiné intensité 7 lavazza compatible machine nespresso,MAD,MyMarket,92,12,1,1,3.8918202981106265,medium,0.07699711260827719,0
MYM-0008,u café moulu tradition robusta u 250 g,petit-dejeuner,42.0,u café moulu tradition robusta u 250 g,MAD,MyMarket,38,8,0,1,3.7612001156935624,medium,0.07699711260827719,0
MYM-0009,u café moulu décaféiné robusta u 250 g,petit-dejeuner,42.0,u café moulu décaféiné robusta u 250 g,MAD,MyMarket,38,8,0,1,3.7612001156935624,medium,0.07699711260827719,0
MYM-0010,chicco d'oro café moulu tradition chicco d'oro 250 g,petit-dejeuner,54.0,chicco d'oro café moulu tradition chicco d'oro 250 g,MAD,MyMarket,52,9,0,1,4.007333185232471,medium,0.07699711260827719,0
MYM-0011,lollo caffè café moulu nero crema lollo caffè 250g,petit-dejeuner,54.0,lollo caffè café moulu nero crema lollo caffè 250g,MAD,MyMarket,50,9,0,1,4.007333185232471,medium,0.07699711260827719,0
MYM-0012,lavazza café moulu suerte lavazza 250 g,petit-dejeuner,54.0,lavazza café moulu suerte lavazza 250 g,MAD,MyMarket,39,7,1,1,4.007333185232471,medium,0.07699711260827719,0
MYM-0013,lavazza 16 capsules café espresso passionale intensité 11 lavazza a modo mio,petit-dejeuner,105.0,lavazza 16 capsules café espresso passionale intensité 11 lavazza a modo mio,MAD,MyMarket,76,12,1,1,4.663439094112067,high,0.07699711260827719,0
MYM-0001,amanhecer mini toasts complets de trigo amanhecer 120g,pains-et-patisserie,17.95,amanhecer mini toasts complets de trigo amanhecer 120g,MAD,MyMarket,54,8,0,1,2.9418039315284354,low,0.04523580365736285,0
MYM-0002,amanhecer mini toasts de trigo amanhecer 120g,pains-et-patisserie,17.2,amanhecer mini toasts de trigo amanhecer 120g,MAD,MyMarket,45,7,0,1,2.9014215940827497,low,0.04523580365736285,0
MYM-0003,chabrior 100 biscottes nature mai pack de 830g chabrior,pains-et-patisserie,71.95,chabrior 100 biscottes nature mai pack de 830g chabrior,MAD,MyMarket,55,9,0,1,4.289774274968795,high,0.04523580365736285,0
MYM-0004,chabrior 36 biscottes sans sel paquet de 300g,pains-et-patisserie,29.95,chabrior 36 biscottes sans sel paquet de 300g,MAD,MyMarket,45,8,0,1,3.432372999130605,medium,0.04523580365736285,0
MYM-0005,chabrior petits pains grillés au blé complet 225g chabrior,pains-et-patisserie,22.75,chabrior petits pains grillés au blé complet 225g chabrior,MAD,MyMarket,58,9,0,1,3.1675825304806504,medium,0.04523580365736285,0
MYM-0006,90 pagen pain suédois krisprolls blé doré pagen 225 g,pains-et-patisserie,52.5,90 pagen pain suédois krisprolls blé doré pagen 225 g,MAD,MyMarket,53,10,0,1,3.979681653901961,medium,0.04523580365736285,0
MYM-0007,pagen pain suédois krisprolls wholegrain complet sans sucre ajouté pagen 225 g,pains-et-patisserie,52.5,pagen pain suédois krisprolls wholegrain complet sans sucre ajouté pagen 225 g,MAD,MyMarket,78,12,0,1,3.979681653901961,medium,0.04523580365736285,0
MYM-0008,pagen pain suédois krisprolls wholegrain complet pagen 225 g,pains-et-patisserie,52.5,pagen pain suédois krisprolls wholegrain complet pagen 225 g,MAD,MyMarket,60,9,0,1,3.979681653901961,medium,0.04523580365736285,0
MYM-0009,chef du pain 3 pâtes de pizza ronde nature chef du pain 420g,pains-et-patisserie,20.34,chef du pain 3 pâtes de pizza ronde nature chef du pain 420g,MAD,MyMarket,60,13,0,1,3.060583245873607,medium,0.04523580365736285,0
MYM-0010,chef du pain 7 pains chawarma nature chef du pain 273 g,pains-et-patisserie,10.54,chef du pain 7 pains chawarma nature chef du pain 273 g,MAD,MyMarket,55,12,0,1,2.4458192610799534,low,0.04523580365736285,0
MYM-0011,chef du pain 7 pains chawarma complet chef du pain 273 g,pains-et-patisserie,10.54,chef du pain 7 pains chawarma complet chef du pain 273 g,MAD,MyMarket,56,12,0,1,2.4458192610799534,low,0.04523580365736285,0
MYM-0012,40 jessy's panko bread crumbs jessy's 200 g,pains-et-patisserie,19.0,40 jessy's panko bread crumbs jessy's 200 g,MAD,MyMarket,43,8,0,1,2.995732273553991,low,0.04523580365736285,0
MYM-0013,sucre ajouté bimbo 6 unités,pains-et-patisserie,42.5,sucre ajouté bimbo 6 unités,MAD,MyMarket,27,5,0,0,3.7727609380946383,medium,0.04523580365736285,0
MYM-0014,la boulangère 4 baguettes viennoises nature la boulangère 340g,pains-et-patisserie,42.5,la boulangère 4 baguettes viennoises nature la boulangère 340g,MAD,MyMarket,62,9,0,1,3.7727609380946383,medium,0.04523580365736285,0
MYM-0015,00 options el barakate chebakia aux amandes 1kg,pains-et-patisserie,120.0,00 options el barakate chebakia aux amandes 1kg,MAD,MyMarket,47,8,0,1,4.795790545596741,high,0.04523580365736285,0
MYM-0016,00 mon boulanger baguette parisienne,pains-et-patisserie,3.2,00 mon boulanger baguette parisienne,MAD,MyMarket,36,5,0,0,1.4350845252893227,low,0.04523580365736285,0
MYM-0001,mon boulanger baguette aux olives,pains-et-patisserie,5.9,mon boulanger baguette aux olives,MAD,MyMarket,33,5,0,0,1.9315214116032138,low,0.04523580365736285,0
MYM-0002,mon boulanger baguette aux céréales,pains-et-patisserie,6.0,mon boulanger baguette aux céréales,MAD,MyMarket,35,5,0,0,1.9459101490553132,low,0.04523580365736285,0
MYM-0003,mon boulanger baguette au sésame,pains-et-patisserie,4.49,mon boulanger baguette au sésame,MAD,MyMarket,32,5,0,0,1.7029282555214393,low,0.04523580365736285,0
MYM-0004,mon boulanger baguette au pavot,pains-et-patisserie,6.0,mon boulanger baguette au pavot,MAD,MyMarket,31,5,0,0,1.9459101490553132,low,0.04523580365736285,0
MYM-0005,mon boulanger baguette à la semoule,pains-et-patisserie,4.2,mon boulanger baguette à la semoule,MAD,MyMarket,35,6,0,0,1.6486586255873816,low,0.04523580365736285,0
MYM-0006,94 bimbo 6 pains tacos original bimbo 240 g,pains-et-patisserie,24.0,94 bimbo 6 pains tacos original bimbo 240 g,MAD,MyMarket,43,9,0,1,3.2188758248682006,medium,0.04523580365736285,0
MYM-0007,bimbo 4 pains burger sans sésame 220g,pains-et-patisserie,16.05,bimbo 4 pains burger sans sésame 220g,MAD,MyMarket,37,7,0,1,2.8361502037295256,low,0.04523580365736285,0
MYM-0008,bimbo 4 pain maxi burger bimbo 300g,pains-et-patisserie,19.5,bimbo 4 pain maxi burger bimbo 300g,MAD,MyMarket,35,7,0,1,3.0204248861443626,low,0.04523580365736285,0
MYM-0009,du chef pack fruits secs 4 produits,pains-et-patisserie,459.0,du chef pack fruits secs 4 produits,MAD,MyMarket,35,7,0,0,6.131226489483141,high,0.04523580365736285,0
MYM-0010,mission wraps 6 pains tortillas blé complet 25cm wraps mission 420 g,pains-et-patisserie,33.79,mission wraps 6 pains tortillas blé complet 25cm wraps mission 420 g,MAD,MyMarket,68,12,0,1,3.5493299891638506,medium,0.04523580365736285,0
MYM-0011,assylor pain de mie complet maxi assylor 480g,pains-et-patisserie,17.55,assylor pain de mie complet maxi assylor 480g,MAD,MyMarket,45,8,0,1,2.920469789053444,low,0.04523580365736285,0
MYM-0012,assylor pain de mie nature maxi assylor 480g,pains-et-patisserie,20.35,assylor pain de mie nature maxi assylor 480g,MAD,MyMarket,44,8,0,1,3.0610517396746335,medium,0.04523580365736285,0
MYM-0013,assylor pate a pizza assylor 10 pieces,pains-et-patisserie,14.25,assylor pate a pizza assylor 10 pieces,MAD,MyMarket,38,7,0,0,2.7245795030534206,low,0.04523580365736285,0
MYM-0014,60 assylor pain mega sandwich 3 pieces,pains-et-patisserie,12.0,60 assylor pain mega sandwich 3 pieces,MAD,MyMarket,38,7,0,0,2.5649493574615367,low,0.04523580365736285,0
MYM-0015,assylor pain saucisse assylor 4 pieces,pains-et-patisserie,10.8,assylor pain saucisse assylor 4 pieces,MAD,MyMarket,38,6,0,0,2.468099531471619,low,0.04523580365736285,0
MYM-0016,assylor pain hamburger geant assylor 4 pieces,pains-et-patisserie,12.24,assylor pain hamburger geant assylor 4 pieces,MAD,MyMarket,45,7,0,0,2.5832425505088623,low,0.04523580365736285,0
MYM-0017,assylor pain charwarma libanais et sandwich sans conservateur assylor,pains-et-patisserie,9.38,assylor pain charwarma libanais et sandwich sans conservateur assylor,MAD,MyMarket,69,9,0,0,2.3398808777377424,low,0.04523580365736285,0
MYM-0018,jacquet baguettine briochée jacquet 300 g,pains-et-patisserie,64.8,jacquet baguettine briochée jacquet 300 g,MAD,MyMarket,41,6,0,1,4.186619838331271,high,0.04523580365736285,0
MYM-0019,jacquet brioché pur beurre jacquet 250 g,pains-et-patisserie,59.88,jacquet brioché pur beurre jacquet 250 g,MAD,MyMarket,40,7,0,1,4.1089047135534305,medium,0.04523580365736285,0
MYM-0020,jacquet baguettine blé tendre 24 tranches jacquet 300 g,pains-et-patisserie,64.8,jacquet baguettine blé tendre 24 tranches jacquet 300 g,MAD,MyMarket,55,9,0,1,4.186619838331271,high,0.04523580365736285,0
MYM-0021,schär levure déshydratée sans gluten schär 2 x 10g,pains-et-patisserie,15.6,schär levure déshydratée sans gluten schär 2 x 10g,MAD,MyMarket,50,9,0,1,2.8094026953624978,low,0.04523580365736285,0
MYM-0001,85 bimbo pain de mie nature délicieusement frais bimbo 400g,pains-et-patisserie,25.0,85 bimbo pain de mie nature délicieusement frais bimbo 400g,MAD,MyMarket,59,10,0,1,3.258096538021482,medium,0.04523580365736285,0
MYM-0002,bimbo 4 pain burger bimbo 220g,pains-et-patisserie,16.05,bimbo 4 pain burger bimbo 220g,MAD,MyMarket,30,6,0,1,2.8361502037295256,low,0.04523580365736285,0
MYM-0003,bimbo 12 mini pizza nature bimbo 192g,pains-et-patisserie,14.1,bimbo 12 mini pizza nature bimbo 192g,MAD,MyMarket,37,7,0,1,2.714694743820879,low,0.04523580365736285,0
MYM-0004,bimbo 7 pain chawarma nature bimbo 270g,pains-et-patisserie,11.5,bimbo 7 pain chawarma nature bimbo 270g,MAD,MyMarket,39,7,0,1,2.5257286443082556,low,0.04523580365736285,0
MYM-0005,bimbo 3 pizza pate ronde nature bimbo 420 g,pains-et-patisserie,22.8,bimbo 3 pizza pate ronde nature bimbo 420 g,MAD,MyMarket,43,9,0,1,3.169685580677429,medium,0.04523580365736285,0
MYM-0006,bimbo 3 pizza pate ronde saveur oignon et ail bimbo 420g,pains-et-patisserie,25.0,bimbo 3 pizza pate ronde saveur oignon et ail bimbo 420g,MAD,MyMarket,56,11,0,1,3.258096538021482,medium,0.04523580365736285,0
MYM-0007,54 bimbo pain de mie complet source de fibre et minéraux bimbo 430g,pains-et-patisserie,23.54,54 bimbo pain de mie complet source de fibre et minéraux bimbo 430g,MAD,MyMarket,67,13,0,1,3.2003044392827653,medium,0.04523580365736285,0
MYM-0008,bimbo 5 pains chawarma complet source de fibre bimbo 192g,pains-et-patisserie,11.5,bimbo 5 pains chawarma complet source de fibre bimbo 192g,MAD,MyMarket,57,10,0,1,2.5257286443082556,low,0.04523580365736285,0
MYM-0009,55 bimbo 12 mini pizza saveur oignon et ail bimbo 420 g,pains-et-patisserie,14.9,55 bimbo 12 mini pizza saveur oignon et ail bimbo 420 g,MAD,MyMarket,55,12,0,1,2.766319109226186,low,0.04523580365736285,0
MYM-0010,84 bimbo tostado blanco bimbo 270 g,pains-et-patisserie,34.74,84 bimbo tostado blanco bimbo 270 g,MAD,MyMarket,35,7,0,1,3.576270509731282,medium,0.04523580365736285,0
MYM-0001,schär galettes souples wraps sans gluten schär 160g,sans-gluten,69.9,schär galettes souples wraps sans gluten schär 160g,MAD,MyMarket,51,8,0,1,4.2612704335380815,high,0.04812319538017324,0
MYM-0002,schär biscuits salés croustillants crackers multicéréales sans gluten schär 210g,sans-gluten,58.9,schär biscuits salés croustillants crackers multicéréales sans gluten schär 210g,MAD,MyMarket,80,10,0,1,4.092676505121403,medium,0.04812319538017324,0
MYM-0003,schär biscuits salés crackers sans gluten schär 210g,sans-gluten,49.95,schär biscuits salés crackers sans gluten schär 210g,MAD,MyMarket,52,8,0,1,3.9308447596687337,medium,0.04812319538017324,0
MYM-0004,schär chips soufflée curvies paprika sans gluten schär 170g,sans-gluten,44.9,schär chips soufflée curvies paprika sans gluten schär 170g,MAD,MyMarket,59,9,0,1,3.8264651170664994,medium,0.04812319538017324,0
MYM-0005,schär curvies barbecue sans gluten schär 170g,sans-gluten,44.9,schär curvies barbecue sans gluten schär 170g,MAD,MyMarket,45,7,0,1,3.8264651170664994,medium,0.04812319538017324,0
MYM-0006,bjorg galettes de riz quinoa sans gluten bjorg 130g,sans-gluten,39.95,bjorg galettes de riz quinoa sans gluten bjorg 130g,MAD,MyMarket,51,9,0,1,3.7123518102990785,medium,0.04812319538017324,0
MYM-0007,bjorg galettes 4 céréales sans gluten pauvre en sel bjorg 130g,sans-gluten,36.0,bjorg galettes 4 céréales sans gluten pauvre en sel bjorg 130g,MAD,MyMarket,62,11,0,1,3.6109179126442243,medium,0.04812319538017324,0
MYM-0008,herr's chips soufflées sang gluten curls fromage bleu buffalo herr's 113g,sans-gluten,25.5,herr's chips soufflées sang gluten curls fromage bleu buffalo herr's 113g,MAD,MyMarket,73,11,0,1,3.2771447329921766,medium,0.04812319538017324,0
MYM-0009,gullon biscuits sans gluten gullón 200g,sans-gluten,22.5,gullon biscuits sans gluten gullón 200g,MAD,MyMarket,39,6,0,1,3.1570004211501135,medium,0.04812319538017324,0
MYM-0010,moins de graisses gullón digestive 400g,sans-gluten,20.05,moins de graisses gullón digestive 400g,MAD,MyMarket,39,6,0,1,3.0469005601283903,medium,0.04812319538017324,0
MYM-0011,gullon biscuits maria sans gluten gullon 380 g,sans-gluten,22.95,gullon biscuits maria sans gluten gullon 380 g,MAD,MyMarket,46,8,0,1,3.175968323856924,medium,0.04812319538017324,0
MYM-0012,schär pain multigrain schär 250g,sans-gluten,35.0,schär pain multigrain schär 250g,MAD,MyMarket,32,5,0,1,3.58351893845611,medium,0.04812319538017324,0
MYM-0013,schär farine pour pain rustique aux graines de lin et au sarrasin mix it schär 1kg,sans-gluten,73.0,schär farine pour pain rustique aux graines de lin et au sarrasin mix it schär 1kg,MAD,MyMarket,82,16,0,1,4.30406509320417,high,0.04812319538017324,0
MYM-0014,90 zéro bonbons sans suce espresso café zéro 32 g,sans-gluten,10.9,90 zéro bonbons sans suce espresso café zéro 32 g,MAD,MyMarket,49,10,0,1,2.4765384001174837,low,0.04812319538017324,0
MYM-0015,zanuy tortilla chips de maïs salées nachos sans gluten zanuy 200 g,sans-gluten,26.75,zanuy tortilla chips de maïs salées nachos sans gluten zanuy 200 g,MAD,MyMarket,66,12,0,1,3.3232358401924436,medium,0.04812319538017324,0
MYM-0016,zanuy tortilla chips de maïs nachos' mexican sans gluten zanuy 200 g,sans-gluten,26.75,zanuy tortilla chips de maïs nachos' mexican sans gluten zanuy 200 g,MAD,MyMarket,68,12,0,1,3.3232358401924436,medium,0.04812319538017324,0
MYM-0017,zanuy tortilla chips de maïs nachos fromage sans gluten zanuy 200 g,sans-gluten,26.75,zanuy tortilla chips de maïs nachos fromage sans gluten zanuy 200 g,MAD,MyMarket,67,12,0,1,3.3232358401924436,medium,0.04812319538017324,0
MYM-0018,00 blue diamond boisson almond breeze original bio et sans gluten blue diamond 1l,sans-gluten,47.0,00 blue diamond boisson almond breeze original bio et sans gluten blue diamond 1l,MAD,MyMarket,81,14,1,1,3.871201010907891,medium,0.04812319538017324,0
MYM-0001,00 lutti bonbons bicolores à la menthe sans gluten lutti 250 g,sans-gluten,63.5,00 lutti bonbons bicolores à la menthe sans gluten lutti 250 g,MAD,MyMarket,62,12,0,1,4.1666652238017265,high,0.04812319538017324,0
MYM-0002,28 la molisana 400 g,sans-gluten,58.5,28 la molisana 400 g,MAD,MyMarket,20,5,0,1,4.085976312551584,medium,0.04812319538017324,0
MYM-0003,15 la molisana 400 g,sans-gluten,58.5,15 la molisana 400 g,MAD,MyMarket,20,5,0,1,4.085976312551584,medium,0.04812319538017324,0
MYM-0004,70 diet radisson boisson de riz aux noisettes bio et sans gluten diet radisson 1l,sans-gluten,45.5,70 diet radisson boisson de riz aux noisettes bio et sans gluten diet radisson 1l,MAD,MyMarket,81,15,1,1,3.8394523125933104,medium,0.04812319538017324,0
MYM-0005,ufs al baño maria sans gluten reina 4 x 110 g,sans-gluten,27.55,ufs al baño maria sans gluten reina 4 x 110 g,MAD,MyMarket,45,11,0,1,3.351656936102019,medium,0.04812319538017324,0
MYM-0006,reina flan caramel au fromage sans gluten reina 4 x 100 g,sans-gluten,30.0,reina flan caramel au fromage sans gluten reina 4 x 100 g,MAD,MyMarket,57,12,0,1,3.4339872044851463,medium,0.04812319538017324,0
MYM-0007,sans gluten reina 4 x100 g,sans-gluten,32.15,sans gluten reina 4 x100 g,MAD,MyMarket,26,6,0,1,3.5010427166318716,medium,0.04812319538017324,0
MYM-0008,ufs ekilibrio sans gluten ajouté reina 4 x 100 g,sans-gluten,32.15,ufs ekilibrio sans gluten ajouté reina 4 x 100 g,MAD,MyMarket,48,10,0,1,3.5010427166318716,medium,0.04812319538017324,0
